date,time,unit,temperature,condition,species,quadrat,loggertype,rainfall,datetime,elapsed_time
7/25/22, 12:27:00 AM,C,14,G,SS,Q3,iButton,10,2022-07-24T22:27:00Z,13.45
7/25/22, 12:29:00 AM,C,14,G,SS,Q3,iButton,10,2022-07-24T22:29:00Z,13.483333333333333
7/25/22, 12:31:00 AM,C,14,G,SS,Q3,iButton,10,2022-07-24T22:31:00Z,13.516666666666667
7/25/22, 12:33:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:33:00Z,13.55
7/25/22, 12:35:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:35:00Z,13.583333333333334
7/25/22, 12:37:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:37:00Z,13.616666666666667
7/25/22, 12:39:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:39:00Z,13.65
7/25/22, 12:41:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:41:00Z,13.683333333333334
7/25/22, 12:43:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:43:00Z,13.716666666666667
7/25/22, 12:45:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:45:00Z,13.75
7/25/22, 12:47:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:47:00Z,13.783333333333333
7/25/22, 12:49:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:49:00Z,13.816666666666666
7/25/22, 12:51:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:51:00Z,13.85
7/25/22, 12:53:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:53:00Z,13.883333333333333
7/25/22, 12:55:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:55:00Z,13.916666666666666
7/25/22, 12:57:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:57:00Z,13.95
7/25/22, 12:59:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T22:59:00Z,13.983333333333333
7/25/22, 1:01:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:01:00Z,14.016666666666667
7/25/22, 1:03:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:03:00Z,14.05
7/25/22, 1:05:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:05:00Z,14.083333333333334
7/25/22, 1:07:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:07:00Z,14.116666666666667
7/25/22, 1:09:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:09:00Z,14.15
7/25/22, 1:11:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:11:00Z,14.183333333333334
7/25/22, 1:13:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:13:00Z,14.216666666666667
7/25/22, 1:15:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:15:00Z,14.25
7/25/22, 1:17:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:17:00Z,14.283333333333333
7/25/22, 1:19:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:19:00Z,14.316666666666666
7/25/22, 1:21:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:21:00Z,14.35
7/25/22, 1:23:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:23:00Z,14.383333333333333
7/25/22, 1:25:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:25:00Z,14.416666666666666
7/25/22, 1:27:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:27:00Z,14.45
7/25/22, 1:29:00 AM,C,13.5,G,SS,Q3,iButton,10,2022-07-24T23:29:00Z,14.483333333333333
7/25/22, 1:31:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:31:00Z,14.516666666666667
7/25/22, 1:33:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:33:00Z,14.55
7/25/22, 1:35:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:35:00Z,14.583333333333334
7/25/22, 1:37:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:37:00Z,14.616666666666667
7/25/22, 1:39:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:39:00Z,14.65
7/25/22, 1:41:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:41:00Z,14.683333333333334
7/25/22, 1:43:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:43:00Z,14.716666666666667
7/25/22, 1:45:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:45:00Z,14.75
7/25/22, 1:47:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:47:00Z,14.783333333333333
7/25/22, 1:49:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:49:00Z,14.816666666666666
7/25/22, 1:51:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:51:00Z,14.85
7/25/22, 1:53:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:53:00Z,14.883333333333333
7/25/22, 1:55:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:55:00Z,14.916666666666666
7/25/22, 1:57:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:57:00Z,14.95
7/25/22, 1:59:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-24T23:59:00Z,14.983333333333333
7/25/22, 2:01:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-25T00:01:00Z,15.016666666666667
7/25/22, 2:03:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-25T00:03:00Z,15.05
7/25/22, 2:05:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-25T00:05:00Z,15.083333333333334
7/25/22, 2:07:00 AM,C,13,G,SS,Q3,iButton,10,2022-07-25T00:07:00Z,15.116666666666667
7/25/22, 2:09:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:09:00Z,15.15
7/25/22, 2:11:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:11:00Z,15.183333333333334
7/25/22, 2:13:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:13:00Z,15.216666666666667
7/25/22, 2:15:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:15:00Z,15.25
7/25/22, 2:17:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:17:00Z,15.283333333333333
7/25/22, 2:19:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:19:00Z,15.316666666666666
7/25/22, 2:21:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:21:00Z,15.35
7/25/22, 2:23:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:23:00Z,15.383333333333333
7/25/22, 2:25:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:25:00Z,15.416666666666666
7/25/22, 2:27:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:27:00Z,15.45
7/25/22, 2:29:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:29:00Z,15.483333333333333
7/25/22, 2:31:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:31:00Z,15.516666666666667
7/25/22, 2:33:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:33:00Z,15.55
7/25/22, 2:35:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:35:00Z,15.583333333333334
7/25/22, 2:37:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:37:00Z,15.616666666666667
7/25/22, 2:39:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:39:00Z,15.65
7/25/22, 2:41:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:41:00Z,15.683333333333334
7/25/22, 2:43:00 AM,C,12.5,G,SS,Q3,iButton,10,2022-07-25T00:43:00Z,15.716666666666667
7/25/22, 2:45:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:45:00Z,15.75
7/25/22, 2:47:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:47:00Z,15.783333333333333
7/25/22, 2:49:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:49:00Z,15.816666666666666
7/25/22, 2:51:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:51:00Z,15.85
7/25/22, 2:53:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:53:00Z,15.883333333333333
7/25/22, 2:55:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:55:00Z,15.916666666666666
7/25/22, 2:57:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:57:00Z,15.95
7/25/22, 2:59:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T00:59:00Z,15.983333333333333
7/25/22, 3:01:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:01:00Z,16.016666666666666
7/25/22, 3:03:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:03:00Z,16.05
7/25/22, 3:05:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:05:00Z,16.083333333333332
7/25/22, 3:07:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:07:00Z,16.116666666666667
7/25/22, 3:09:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:09:00Z,16.15
7/25/22, 3:11:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:11:00Z,16.183333333333334
7/25/22, 3:13:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:13:00Z,16.216666666666665
7/25/22, 3:15:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:15:00Z,16.25
7/25/22, 3:17:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:17:00Z,16.283333333333335
7/25/22, 3:19:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:19:00Z,16.316666666666666
7/25/22, 3:21:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:21:00Z,16.35
7/25/22, 3:23:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:23:00Z,16.383333333333333
7/25/22, 3:25:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:25:00Z,16.416666666666668
7/25/22, 3:27:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:27:00Z,16.45
7/25/22, 3:29:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:29:00Z,16.483333333333334
7/25/22, 3:31:00 AM,C,12,G,SS,Q3,iButton,10,2022-07-25T01:31:00Z,16.516666666666666
7/25/22, 3:33:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:33:00Z,16.55
7/25/22, 3:35:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:35:00Z,16.583333333333332
7/25/22, 3:37:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:37:00Z,16.616666666666667
7/25/22, 3:39:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:39:00Z,16.65
7/25/22, 3:41:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:41:00Z,16.683333333333334
7/25/22, 3:43:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:43:00Z,16.716666666666665
7/25/22, 3:45:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:45:00Z,16.75
7/25/22, 3:47:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:47:00Z,16.783333333333335
7/25/22, 3:49:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:49:00Z,16.816666666666666
7/25/22, 3:51:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:51:00Z,16.85
7/25/22, 3:53:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:53:00Z,16.883333333333333
7/25/22, 3:55:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:55:00Z,16.916666666666668
7/25/22, 3:57:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:57:00Z,16.95
7/25/22, 3:59:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T01:59:00Z,16.983333333333334
7/25/22, 4:01:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:01:00Z,17.016666666666666
7/25/22, 4:03:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:03:00Z,17.05
7/25/22, 4:05:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:05:00Z,17.083333333333332
7/25/22, 4:07:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:07:00Z,17.116666666666667
7/25/22, 4:09:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:09:00Z,17.15
7/25/22, 4:11:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:11:00Z,17.183333333333334
7/25/22, 4:13:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:13:00Z,17.216666666666665
7/25/22, 4:15:00 AM,C,11.5,G,SS,Q3,iButton,10,2022-07-25T02:15:00Z,17.25
7/25/22, 4:17:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:17:00Z,17.283333333333335
7/25/22, 4:19:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:19:00Z,17.316666666666666
7/25/22, 4:21:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:21:00Z,17.35
7/25/22, 4:23:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:23:00Z,17.383333333333333
7/25/22, 4:25:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:25:00Z,17.416666666666668
7/25/22, 4:27:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:27:00Z,17.45
7/25/22, 4:29:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:29:00Z,17.483333333333334
7/25/22, 4:31:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:31:00Z,17.516666666666666
7/25/22, 4:33:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:33:00Z,17.55
7/25/22, 4:35:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:35:00Z,17.583333333333332
7/25/22, 4:37:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:37:00Z,17.616666666666667
7/25/22, 4:39:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:39:00Z,17.65
7/25/22, 4:41:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:41:00Z,17.683333333333334
7/25/22, 4:43:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:43:00Z,17.716666666666665
7/25/22, 4:45:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:45:00Z,17.75
7/25/22, 4:47:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:47:00Z,17.783333333333335
7/25/22, 4:49:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:49:00Z,17.816666666666666
7/25/22, 4:51:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:51:00Z,17.85
7/25/22, 4:53:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:53:00Z,17.883333333333333
7/25/22, 4:55:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:55:00Z,17.916666666666668
7/25/22, 4:57:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:57:00Z,17.95
7/25/22, 4:59:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T02:59:00Z,17.983333333333334
7/25/22, 5:01:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:01:00Z,18.016666666666666
7/25/22, 5:03:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:03:00Z,18.05
7/25/22, 5:05:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:05:00Z,18.083333333333332
7/25/22, 5:07:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:07:00Z,18.116666666666667
7/25/22, 5:09:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:09:00Z,18.15
7/25/22, 5:11:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:11:00Z,18.183333333333334
7/25/22, 5:13:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:13:00Z,18.216666666666665
7/25/22, 5:15:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:15:00Z,18.25
7/25/22, 5:17:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:17:00Z,18.283333333333335
7/25/22, 5:19:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:19:00Z,18.316666666666666
7/25/22, 5:21:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T03:21:00Z,18.35
7/25/22, 5:23:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:23:00Z,18.383333333333333
7/25/22, 5:25:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:25:00Z,18.416666666666668
7/25/22, 5:27:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:27:00Z,18.45
7/25/22, 5:29:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:29:00Z,18.483333333333334
7/25/22, 5:31:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:31:00Z,18.516666666666666
7/25/22, 5:33:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:33:00Z,18.55
7/25/22, 5:35:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:35:00Z,18.583333333333332
7/25/22, 5:37:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:37:00Z,18.616666666666667
7/25/22, 5:39:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:39:00Z,18.65
7/25/22, 5:41:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:41:00Z,18.683333333333334
7/25/22, 5:43:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:43:00Z,18.716666666666665
7/25/22, 5:45:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:45:00Z,18.75
7/25/22, 5:47:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:47:00Z,18.783333333333335
7/25/22, 5:49:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:49:00Z,18.816666666666666
7/25/22, 5:51:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:51:00Z,18.85
7/25/22, 5:53:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:53:00Z,18.883333333333333
7/25/22, 5:55:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:55:00Z,18.916666666666668
7/25/22, 5:57:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:57:00Z,18.95
7/25/22, 5:59:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T03:59:00Z,18.983333333333334
7/25/22, 6:01:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:01:00Z,19.016666666666666
7/25/22, 6:03:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:03:00Z,19.05
7/25/22, 6:05:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:05:00Z,19.083333333333332
7/25/22, 6:07:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:07:00Z,19.116666666666667
7/25/22, 6:09:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:09:00Z,19.15
7/25/22, 6:11:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:11:00Z,19.183333333333334
7/25/22, 6:13:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:13:00Z,19.216666666666665
7/25/22, 6:15:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:15:00Z,19.25
7/25/22, 6:17:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:17:00Z,19.283333333333335
7/25/22, 6:19:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:19:00Z,19.316666666666666
7/25/22, 6:21:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:21:00Z,19.35
7/25/22, 6:23:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:23:00Z,19.383333333333333
7/25/22, 6:25:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:25:00Z,19.416666666666668
7/25/22, 6:27:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:27:00Z,19.45
7/25/22, 6:29:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:29:00Z,19.483333333333334
7/25/22, 6:31:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:31:00Z,19.516666666666666
7/25/22, 6:33:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:33:00Z,19.55
7/25/22, 6:35:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:35:00Z,19.583333333333332
7/25/22, 6:37:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:37:00Z,19.616666666666667
7/25/22, 6:39:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:39:00Z,19.65
7/25/22, 6:41:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T04:41:00Z,19.683333333333334
7/25/22, 6:43:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:43:00Z,19.716666666666665
7/25/22, 6:45:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:45:00Z,19.75
7/25/22, 6:47:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:47:00Z,19.783333333333335
7/25/22, 6:49:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:49:00Z,19.816666666666666
7/25/22, 6:51:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:51:00Z,19.85
7/25/22, 6:53:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:53:00Z,19.883333333333333
7/25/22, 6:55:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:55:00Z,19.916666666666668
7/25/22, 6:57:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:57:00Z,19.95
7/25/22, 6:59:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T04:59:00Z,19.983333333333334
7/25/22, 7:01:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:01:00Z,20.016666666666666
7/25/22, 7:03:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:03:00Z,20.05
7/25/22, 7:05:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:05:00Z,20.083333333333332
7/25/22, 7:07:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:07:00Z,20.116666666666667
7/25/22, 7:09:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:09:00Z,20.15
7/25/22, 7:11:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:11:00Z,20.183333333333334
7/25/22, 7:13:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:13:00Z,20.216666666666665
7/25/22, 7:15:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:15:00Z,20.25
7/25/22, 7:17:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:17:00Z,20.283333333333335
7/25/22, 7:19:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:19:00Z,20.316666666666666
7/25/22, 7:21:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:21:00Z,20.35
7/25/22, 7:23:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:23:00Z,20.383333333333333
7/25/22, 7:25:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:25:00Z,20.416666666666668
7/25/22, 7:27:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:27:00Z,20.45
7/25/22, 7:29:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:29:00Z,20.483333333333334
7/25/22, 7:31:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:31:00Z,20.516666666666666
7/25/22, 7:33:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:33:00Z,20.55
7/25/22, 7:35:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:35:00Z,20.583333333333332
7/25/22, 7:37:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:37:00Z,20.616666666666667
7/25/22, 7:39:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:39:00Z,20.65
7/25/22, 7:41:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:41:00Z,20.683333333333334
7/25/22, 7:43:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:43:00Z,20.716666666666665
7/25/22, 7:45:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:45:00Z,20.75
7/25/22, 7:47:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:47:00Z,20.783333333333335
7/25/22, 7:49:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:49:00Z,20.816666666666666
7/25/22, 7:51:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:51:00Z,20.85
7/25/22, 7:53:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:53:00Z,20.883333333333333
7/25/22, 7:55:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:55:00Z,20.916666666666668
7/25/22, 7:57:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:57:00Z,20.95
7/25/22, 7:59:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T05:59:00Z,20.983333333333334
7/25/22, 8:01:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:01:00Z,21.016666666666666
7/25/22, 8:03:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:03:00Z,21.05
7/25/22, 8:05:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:05:00Z,21.083333333333332
7/25/22, 8:07:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:07:00Z,21.116666666666667
7/25/22, 8:09:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:09:00Z,21.15
7/25/22, 8:11:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:11:00Z,21.183333333333334
7/25/22, 8:13:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:13:00Z,21.216666666666665
7/25/22, 8:15:00 AM,C,10,G,SS,Q3,iButton,10,2022-07-25T06:15:00Z,21.25
7/25/22, 8:17:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:17:00Z,21.283333333333335
7/25/22, 8:19:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:19:00Z,21.316666666666666
7/25/22, 8:21:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:21:00Z,21.35
7/25/22, 8:23:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:23:00Z,21.383333333333333
7/25/22, 8:25:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:25:00Z,21.416666666666668
7/25/22, 8:27:00 AM,C,10.5,G,SS,Q3,iButton,10,2022-07-25T06:27:00Z,21.45
7/25/22, 8:29:00 AM,C,11,G,SS,Q3,iButton,10,2022-07-25T06:29:00Z,21.483333333333334
