date,time,unit,temperature,condition,species,Type,quadrat,loggertype,datetime
7/25/22,15:13:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:13
7/25/22,15:13:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:13
7/25/22,15:13:00,C,37.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:13
7/25/22,15:13:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:13
7/25/22,15:13:00,C,36.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:13
7/25/22,15:13:00,C,35.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:13
7/25/22,15:13:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:13
7/25/22,15:13:00,C,34,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:13
7/25/22,15:13:00,C,34,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:13
7/25/22,15:13:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:13
7/25/22,15:13:00,C,38.5,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:13
7/25/22,15:13:00,C,37.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:13
7/25/22,15:13:00,C,33.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:13
7/25/22,15:13:00,C,34,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:13
7/25/22,15:13:00,C,35,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:13
7/25/22,15:13:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:13
7/25/22,15:13:00,C,35.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:13
7/25/22,15:14:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:14
7/25/22,15:14:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:14
7/25/22,15:14:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:14
7/25/22,15:14:00,C,33.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:14
7/25/22,15:14:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:14
7/25/22,15:14:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:14
7/25/22,15:14:00,C,33,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:14
7/25/22,15:14:00,C,31.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:14
7/25/22,15:14:00,C,33,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:14
7/25/22,15:14:00,C,34,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:14
7/25/22,15:14:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:14
7/25/22,15:14:00,C,36.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:14
7/25/22,15:14:00,C,32.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:14
7/25/22,15:15:00,C,37.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:15
7/25/22,15:15:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:15
7/25/22,15:15:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:15
7/25/22,15:15:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:15
7/25/22,15:15:00,C,37.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:15
7/25/22,15:15:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:15
7/25/22,15:15:00,C,36.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:15
7/25/22,15:15:00,C,35.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:15
7/25/22,15:15:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:15
7/25/22,15:15:00,C,34,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:15
7/25/22,15:15:00,C,34,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:15
7/25/22,15:15:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:15
7/25/22,15:15:00,C,38.5,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:15
7/25/22,15:15:00,C,37.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:15
7/25/22,15:15:00,C,33.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:15
7/25/22,15:15:00,C,34,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:15
7/25/22,15:15:00,C,35,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:15
7/25/22,15:15:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:15
7/25/22,15:15:00,C,35.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:15
7/25/22,15:16:00,C,36.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:16
7/25/22,15:16:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:16
7/25/22,15:16:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:16
7/25/22,15:16:00,C,33.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:16
7/25/22,15:16:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:16
7/25/22,15:16:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:16
7/25/22,15:16:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:16
7/25/22,15:16:00,C,31.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:16
7/25/22,15:16:00,C,33,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:16
7/25/22,15:16:00,C,34,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:16
7/25/22,15:16:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:16
7/25/22,15:16:00,C,36.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:16
7/25/22,15:16:00,C,32.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:16
7/25/22,15:17:00,C,37.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:17
7/25/22,15:17:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:17
7/25/22,15:17:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:17
7/25/22,15:17:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:17
7/25/22,15:17:00,C,37.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:17
7/25/22,15:17:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:17
7/25/22,15:17:00,C,36.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:17
7/25/22,15:17:00,C,35.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:17
7/25/22,15:17:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:17
7/25/22,15:17:00,C,34,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:17
7/25/22,15:17:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:17
7/25/22,15:17:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:17
7/25/22,15:17:00,C,38.5,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:17
7/25/22,15:17:00,C,37.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:17
7/25/22,15:17:00,C,33.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:17
7/25/22,15:17:00,C,34,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:17
7/25/22,15:17:00,C,34.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:17
7/25/22,15:17:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:17
7/25/22,15:17:00,C,35,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:17
7/25/22,15:18:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:18
7/25/22,15:18:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:18
7/25/22,15:18:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:18
7/25/22,15:18:00,C,33,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:18
7/25/22,15:18:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:18
7/25/22,15:18:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:18
7/25/22,15:18:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:18
7/25/22,15:18:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:18
7/25/22,15:18:00,C,33,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:18
7/25/22,15:18:00,C,34,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:18
7/25/22,15:18:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:18
7/25/22,15:18:00,C,36.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:18
7/25/22,15:18:00,C,32.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:18
7/25/22,15:19:00,C,37,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:19
7/25/22,15:19:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:19
7/25/22,15:19:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:19
7/25/22,15:19:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:19
7/25/22,15:19:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:19
7/25/22,15:19:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:19
7/25/22,15:19:00,C,36.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:19
7/25/22,15:19:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:19
7/25/22,15:19:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:19
7/25/22,15:19:00,C,34,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:19
7/25/22,15:19:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:19
7/25/22,15:19:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:19
7/25/22,15:19:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:19
7/25/22,15:19:00,C,37,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:19
7/25/22,15:19:00,C,33.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:19
7/25/22,15:19:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:19
7/25/22,15:19:00,C,34.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:19
7/25/22,15:19:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:19
7/25/22,15:19:00,C,35,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:19
7/25/22,15:20:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:20
7/25/22,15:20:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:20
7/25/22,15:20:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:20
7/25/22,15:20:00,C,33,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:20
7/25/22,15:20:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:20
7/25/22,15:20:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:20
7/25/22,15:20:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:20
7/25/22,15:20:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:20
7/25/22,15:20:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:20
7/25/22,15:20:00,C,34,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:20
7/25/22,15:20:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:20
7/25/22,15:20:00,C,36.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:20
7/25/22,15:20:00,C,32.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:20
7/25/22,15:21:00,C,37,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:21
7/25/22,15:21:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:21
7/25/22,15:21:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:21
7/25/22,15:21:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:21
7/25/22,15:21:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:21
7/25/22,15:21:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:21
7/25/22,15:21:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:21
7/25/22,15:21:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:21
7/25/22,15:21:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:21
7/25/22,15:21:00,C,37,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:21
7/25/22,15:21:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:21
7/25/22,15:21:00,C,34.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:21
7/25/22,15:21:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:21
7/25/22,15:21:00,C,35,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:21
7/25/22,15:22:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:22
7/25/22,15:22:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:22
7/25/22,15:22:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:22
7/25/22,15:22:00,C,33,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:22
7/25/22,15:22:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:22
7/25/22,15:22:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:22
7/25/22,15:22:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:22
7/25/22,15:22:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:22
7/25/22,15:22:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:22
7/25/22,15:22:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:22
7/25/22,15:22:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:22
7/25/22,15:22:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:22
7/25/22,15:22:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:22
7/25/22,15:23:00,C,36.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:23
7/25/22,15:23:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:23
7/25/22,15:23:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:23
7/25/22,15:23:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:23
7/25/22,15:23:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:23
7/25/22,15:23:00,C,36.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:23
7/25/22,15:23:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:23
7/25/22,15:23:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:23
7/25/22,15:23:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:23
7/25/22,15:23:00,C,36.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:23
7/25/22,15:23:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:23
7/25/22,15:23:00,C,34.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:23
7/25/22,15:23:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:23
7/25/22,15:23:00,C,35,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:23
7/25/22,15:24:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:24
7/25/22,15:24:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:24
7/25/22,15:24:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:24
7/25/22,15:24:00,C,33,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:24
7/25/22,15:24:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:24
7/25/22,15:24:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:24
7/25/22,15:24:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:24
7/25/22,15:24:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:24
7/25/22,15:24:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:24
7/25/22,15:24:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:24
7/25/22,15:24:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:24
7/25/22,15:24:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:24
7/25/22,15:24:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:24
7/25/22,15:25:00,C,36.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:25
7/25/22,15:25:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:25
7/25/22,15:25:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:25
7/25/22,15:25:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:25
7/25/22,15:25:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:25
7/25/22,15:25:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:25
7/25/22,15:25:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:25
7/25/22,15:25:00,C,34.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:25
7/25/22,15:25:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:25
7/25/22,15:25:00,C,36.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:25
7/25/22,15:25:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:25
7/25/22,15:25:00,C,34.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:25
7/25/22,15:25:00,C,34.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:25
7/25/22,15:25:00,C,35,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:25
7/25/22,15:26:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:26
7/25/22,15:26:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:26
7/25/22,15:26:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:26
7/25/22,15:26:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:26
7/25/22,15:26:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:26
7/25/22,15:26:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:26
7/25/22,15:26:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:26
7/25/22,15:26:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:26
7/25/22,15:27:00,C,37,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:27
7/25/22,15:27:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:27
7/25/22,15:27:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:27
7/25/22,15:27:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:27
7/25/22,15:27:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:27
7/25/22,15:27:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:27
7/25/22,15:27:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:27
7/25/22,15:27:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:27
7/25/22,15:27:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:27
7/25/22,15:27:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:27
7/25/22,15:27:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:27
7/25/22,15:27:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:27
7/25/22,15:27:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:27
7/25/22,15:27:00,C,37,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:27
7/25/22,15:27:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:27
7/25/22,15:27:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:27
7/25/22,15:27:00,C,34,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:27
7/25/22,15:27:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:27
7/25/22,15:27:00,C,34.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:27
7/25/22,15:28:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:28
7/25/22,15:28:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:28
7/25/22,15:28:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:28
7/25/22,15:28:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:28
7/25/22,15:28:00,C,33.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:28
7/25/22,15:28:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:28
7/25/22,15:28:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:28
7/25/22,15:28:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:28
7/25/22,15:28:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:28
7/25/22,15:28:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:28
7/25/22,15:28:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:28
7/25/22,15:28:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:28
7/25/22,15:28:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:28
7/25/22,15:29:00,C,36.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:29
7/25/22,15:29:00,C,33,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:29
7/25/22,15:29:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:29
7/25/22,15:29:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:29
7/25/22,15:29:00,C,36.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:29
7/25/22,15:29:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:29
7/25/22,15:29:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:29
7/25/22,15:29:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:29
7/25/22,15:29:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:29
7/25/22,15:29:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:29
7/25/22,15:29:00,C,33.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:29
7/25/22,15:29:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:29
7/25/22,15:29:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:29
7/25/22,15:29:00,C,36.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:29
7/25/22,15:29:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:29
7/25/22,15:29:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:29
7/25/22,15:29:00,C,34,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:29
7/25/22,15:29:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:29
7/25/22,15:29:00,C,34.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:29
7/25/22,15:30:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:30
7/25/22,15:30:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:30
7/25/22,15:30:00,C,35,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:30
7/25/22,15:30:00,C,33,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:30
7/25/22,15:30:00,C,34,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:30
7/25/22,15:30:00,C,33.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:30
