date,time,temperature,depth,quadrat,loggertype,rainfall,datetime,elapsed_time
8/1/22,0:52:00,13.5,D3,Q5,iButton,0,2022-07-31T22:52:00Z,36.86666666666667
8/1/22,0:54:00,13.5,D3,Q5,iButton,0,2022-07-31T22:54:00Z,36.9
8/1/22,0:56:00,13.5,D3,Q5,iButton,0,2022-07-31T22:56:00Z,36.93333333333333
8/1/22,0:58:00,13.5,D3,Q5,iButton,0,2022-07-31T22:58:00Z,36.96666666666667
8/1/22,1:00:00,13.5,D3,Q5,iButton,0,2022-07-31T23:00:00Z,37
8/1/22,1:02:00,13.5,D3,Q5,iButton,0,2022-07-31T23:02:00Z,37.03333333333333
8/1/22,1:04:00,13.5,D3,Q5,iButton,0,2022-07-31T23:04:00Z,37.06666666666667
8/1/22,1:06:00,13.5,D3,Q5,iButton,0,2022-07-31T23:06:00Z,37.1
8/1/22,1:08:00,13.5,D3,Q5,iButton,0,2022-07-31T23:08:00Z,37.13333333333333
8/1/22,1:10:00,13.5,D3,Q5,iButton,0,2022-07-31T23:10:00Z,37.166666666666664
8/1/22,1:12:00,13.5,D3,Q5,iButton,0,2022-07-31T23:12:00Z,37.2
8/1/22,1:14:00,13.5,D3,Q5,iButton,0,2022-07-31T23:14:00Z,37.233333333333334
8/1/22,1:16:00,13.5,D3,Q5,iButton,0,2022-07-31T23:16:00Z,37.266666666666666
8/1/22,1:18:00,13.5,D3,Q5,iButton,0,2022-07-31T23:18:00Z,37.3
8/1/22,1:20:00,13.5,D3,Q5,iButton,0,2022-07-31T23:20:00Z,37.333333333333336
8/1/22,1:22:00,13.5,D3,Q5,iButton,0,2022-07-31T23:22:00Z,37.36666666666667
8/1/22,1:24:00,13.5,D3,Q5,iButton,0,2022-07-31T23:24:00Z,37.4
8/1/22,1:26:00,13.5,D3,Q5,iButton,0,2022-07-31T23:26:00Z,37.43333333333333
8/1/22,1:28:00,13.5,D3,Q5,iButton,0,2022-07-31T23:28:00Z,37.46666666666667
8/1/22,1:30:00,13.5,D3,Q5,iButton,0,2022-07-31T23:30:00Z,37.5
8/1/22,1:32:00,13.5,D3,Q5,iButton,0,2022-07-31T23:32:00Z,37.53333333333333
8/1/22,1:34:00,13.5,D3,Q5,iButton,0,2022-07-31T23:34:00Z,37.56666666666667
8/1/22,1:36:00,13.5,D3,Q5,iButton,0,2022-07-31T23:36:00Z,37.6
8/1/22,1:38:00,13.5,D3,Q5,iButton,0,2022-07-31T23:38:00Z,37.63333333333333
8/1/22,1:40:00,13.5,D3,Q5,iButton,0,2022-07-31T23:40:00Z,37.666666666666664
8/1/22,1:42:00,13.5,D3,Q5,iButton,0,2022-07-31T23:42:00Z,37.7
8/1/22,1:44:00,13.5,D3,Q5,iButton,0,2022-07-31T23:44:00Z,37.733333333333334
8/1/22,1:46:00,13.5,D3,Q5,iButton,0,2022-07-31T23:46:00Z,37.766666666666666
8/1/22,1:48:00,13.5,D3,Q5,iButton,0,2022-07-31T23:48:00Z,37.8
8/1/22,1:50:00,13.5,D3,Q5,iButton,0,2022-07-31T23:50:00Z,37.833333333333336
8/1/22,1:52:00,13.5,D3,Q5,iButton,0,2022-07-31T23:52:00Z,37.86666666666667
8/1/22,1:54:00,13.5,D3,Q5,iButton,0,2022-07-31T23:54:00Z,37.9
8/1/22,1:56:00,13.5,D3,Q5,iButton,0,2022-07-31T23:56:00Z,37.93333333333333
8/1/22,1:58:00,13.5,D3,Q5,iButton,0,2022-07-31T23:58:00Z,37.96666666666667
8/1/22,2:00:00,13.5,D3,Q5,iButton,0,2022-08-01T00:00:00Z,38
8/1/22,2:02:00,13.5,D3,Q5,iButton,0,2022-08-01T00:02:00Z,38.03333333333333
8/1/22,2:04:00,13.5,D3,Q5,iButton,0,2022-08-01T00:04:00Z,38.06666666666667
8/1/22,2:06:00,13.5,D3,Q5,iButton,0,2022-08-01T00:06:00Z,38.1
8/1/22,2:08:00,13,D3,Q5,iButton,0,2022-08-01T00:08:00Z,38.13333333333333
8/1/22,2:10:00,13,D3,Q5,iButton,0,2022-08-01T00:10:00Z,38.166666666666664
8/1/22,2:12:00,13,D3,Q5,iButton,0,2022-08-01T00:12:00Z,38.2
8/1/22,2:14:00,13,D3,Q5,iButton,0,2022-08-01T00:14:00Z,38.233333333333334
8/1/22,2:16:00,13,D3,Q5,iButton,0,2022-08-01T00:16:00Z,38.266666666666666
8/1/22,2:18:00,13,D3,Q5,iButton,0,2022-08-01T00:18:00Z,38.3
8/1/22,2:20:00,13,D3,Q5,iButton,0,2022-08-01T00:20:00Z,38.333333333333336
8/1/22,2:22:00,13,D3,Q5,iButton,0,2022-08-01T00:22:00Z,38.36666666666667
8/1/22,2:24:00,13,D3,Q5,iButton,0,2022-08-01T00:24:00Z,38.4
8/1/22,2:26:00,13,D3,Q5,iButton,0,2022-08-01T00:26:00Z,38.43333333333333
8/1/22,2:28:00,13,D3,Q5,iButton,0,2022-08-01T00:28:00Z,38.46666666666667
8/1/22,2:30:00,13,D3,Q5,iButton,0,2022-08-01T00:30:00Z,38.5
8/1/22,2:32:00,13,D3,Q5,iButton,0,2022-08-01T00:32:00Z,38.53333333333333
8/1/22,2:34:00,13,D3,Q5,iButton,0,2022-08-01T00:34:00Z,38.56666666666667
8/1/22,2:36:00,13,D3,Q5,iButton,0,2022-08-01T00:36:00Z,38.6
8/1/22,2:38:00,13,D3,Q5,iButton,0,2022-08-01T00:38:00Z,38.63333333333333
8/1/22,2:40:00,13,D3,Q5,iButton,0,2022-08-01T00:40:00Z,38.666666666666664
8/1/22,2:42:00,13,D3,Q5,iButton,0,2022-08-01T00:42:00Z,38.7
8/1/22,2:44:00,13,D3,Q5,iButton,0,2022-08-01T00:44:00Z,38.733333333333334
8/1/22,2:46:00,13,D3,Q5,iButton,0,2022-08-01T00:46:00Z,38.766666666666666
8/1/22,2:48:00,13,D3,Q5,iButton,0,2022-08-01T00:48:00Z,38.8
8/1/22,2:50:00,13,D3,Q5,iButton,0,2022-08-01T00:50:00Z,38.833333333333336
8/1/22,2:52:00,13,D3,Q5,iButton,0,2022-08-01T00:52:00Z,38.86666666666667
8/1/22,2:54:00,13,D3,Q5,iButton,0,2022-08-01T00:54:00Z,38.9
8/1/22,2:56:00,13,D3,Q5,iButton,0,2022-08-01T00:56:00Z,38.93333333333333
8/1/22,2:58:00,13,D3,Q5,iButton,0,2022-08-01T00:58:00Z,38.96666666666667
8/1/22,3:00:00,13,D3,Q5,iButton,0,2022-08-01T01:00:00Z,39
8/1/22,3:02:00,13,D3,Q5,iButton,0,2022-08-01T01:02:00Z,39.03333333333333
8/1/22,3:04:00,13,D3,Q5,iButton,0,2022-08-01T01:04:00Z,39.06666666666667
8/1/22,3:06:00,13,D3,Q5,iButton,0,2022-08-01T01:06:00Z,39.1
8/1/22,3:08:00,13,D3,Q5,iButton,0,2022-08-01T01:08:00Z,39.13333333333333
8/1/22,3:10:00,13,D3,Q5,iButton,0,2022-08-01T01:10:00Z,39.166666666666664
8/1/22,3:12:00,13,D3,Q5,iButton,0,2022-08-01T01:12:00Z,39.2
8/1/22,3:14:00,13,D3,Q5,iButton,0,2022-08-01T01:14:00Z,39.233333333333334
8/1/22,3:16:00,13,D3,Q5,iButton,0,2022-08-01T01:16:00Z,39.266666666666666
8/1/22,3:18:00,13,D3,Q5,iButton,0,2022-08-01T01:18:00Z,39.3
8/1/22,3:20:00,13,D3,Q5,iButton,0,2022-08-01T01:20:00Z,39.333333333333336
8/1/22,3:22:00,13,D3,Q5,iButton,0,2022-08-01T01:22:00Z,39.36666666666667
8/1/22,3:24:00,13,D3,Q5,iButton,0,2022-08-01T01:24:00Z,39.4
8/1/22,3:26:00,13,D3,Q5,iButton,0,2022-08-01T01:26:00Z,39.43333333333333
8/1/22,3:28:00,13,D3,Q5,iButton,0,2022-08-01T01:28:00Z,39.46666666666667
8/1/22,3:30:00,13,D3,Q5,iButton,0,2022-08-01T01:30:00Z,39.5
8/1/22,3:32:00,13,D3,Q5,iButton,0,2022-08-01T01:32:00Z,39.53333333333333
8/1/22,3:34:00,13,D3,Q5,iButton,0,2022-08-01T01:34:00Z,39.56666666666667
8/1/22,3:36:00,13,D3,Q5,iButton,0,2022-08-01T01:36:00Z,39.6
8/1/22,3:38:00,13,D3,Q5,iButton,0,2022-08-01T01:38:00Z,39.63333333333333
8/1/22,3:40:00,13,D3,Q5,iButton,0,2022-08-01T01:40:00Z,39.666666666666664
8/1/22,3:42:00,13,D3,Q5,iButton,0,2022-08-01T01:42:00Z,39.7
8/1/22,3:44:00,13,D3,Q5,iButton,0,2022-08-01T01:44:00Z,39.733333333333334
8/1/22,3:46:00,13,D3,Q5,iButton,0,2022-08-01T01:46:00Z,39.766666666666666
8/1/22,3:48:00,13,D3,Q5,iButton,0,2022-08-01T01:48:00Z,39.8
8/1/22,3:50:00,13,D3,Q5,iButton,0,2022-08-01T01:50:00Z,39.833333333333336
8/1/22,3:52:00,12.5,D3,Q5,iButton,0,2022-08-01T01:52:00Z,39.86666666666667
8/1/22,3:54:00,12.5,D3,Q5,iButton,0,2022-08-01T01:54:00Z,39.9
8/1/22,3:56:00,12.5,D3,Q5,iButton,0,2022-08-01T01:56:00Z,39.93333333333333
8/1/22,3:58:00,12.5,D3,Q5,iButton,0,2022-08-01T01:58:00Z,39.96666666666667
8/1/22,4:00:00,12.5,D3,Q5,iButton,0,2022-08-01T02:00:00Z,40
8/1/22,4:02:00,12.5,D3,Q5,iButton,0,2022-08-01T02:02:00Z,40.03333333333333
8/1/22,4:04:00,12.5,D3,Q5,iButton,0,2022-08-01T02:04:00Z,40.06666666666667
8/1/22,4:06:00,12.5,D3,Q5,iButton,0,2022-08-01T02:06:00Z,40.1
8/1/22,4:08:00,12.5,D3,Q5,iButton,0,2022-08-01T02:08:00Z,40.13333333333333
8/1/22,4:10:00,12.5,D3,Q5,iButton,0,2022-08-01T02:10:00Z,40.166666666666664
8/1/22,4:12:00,12.5,D3,Q5,iButton,0,2022-08-01T02:12:00Z,40.2
8/1/22,4:14:00,12.5,D3,Q5,iButton,0,2022-08-01T02:14:00Z,40.233333333333334
8/1/22,4:16:00,12.5,D3,Q5,iButton,0,2022-08-01T02:16:00Z,40.266666666666666
8/1/22,4:18:00,12.5,D3,Q5,iButton,0,2022-08-01T02:18:00Z,40.3
8/1/22,4:20:00,12.5,D3,Q5,iButton,0,2022-08-01T02:20:00Z,40.333333333333336
8/1/22,4:22:00,12.5,D3,Q5,iButton,0,2022-08-01T02:22:00Z,40.36666666666667
8/1/22,4:24:00,12.5,D3,Q5,iButton,0,2022-08-01T02:24:00Z,40.4
8/1/22,4:26:00,12.5,D3,Q5,iButton,0,2022-08-01T02:26:00Z,40.43333333333333
8/1/22,4:28:00,12.5,D3,Q5,iButton,0,2022-08-01T02:28:00Z,40.46666666666667
8/1/22,4:30:00,12.5,D3,Q5,iButton,0,2022-08-01T02:30:00Z,40.5
8/1/22,4:32:00,12.5,D3,Q5,iButton,0,2022-08-01T02:32:00Z,40.53333333333333
8/1/22,4:34:00,12.5,D3,Q5,iButton,0,2022-08-01T02:34:00Z,40.56666666666667
8/1/22,4:36:00,12.5,D3,Q5,iButton,0,2022-08-01T02:36:00Z,40.6
8/1/22,4:38:00,12.5,D3,Q5,iButton,0,2022-08-01T02:38:00Z,40.63333333333333
8/1/22,4:40:00,12.5,D3,Q5,iButton,0,2022-08-01T02:40:00Z,40.666666666666664
8/1/22,4:42:00,12.5,D3,Q5,iButton,0,2022-08-01T02:42:00Z,40.7
8/1/22,4:44:00,12.5,D3,Q5,iButton,0,2022-08-01T02:44:00Z,40.733333333333334
8/1/22,4:46:00,12.5,D3,Q5,iButton,0,2022-08-01T02:46:00Z,40.766666666666666
8/1/22,4:48:00,12.5,D3,Q5,iButton,0,2022-08-01T02:48:00Z,40.8
8/1/22,4:50:00,12.5,D3,Q5,iButton,0,2022-08-01T02:50:00Z,40.833333333333336
8/1/22,4:52:00,12.5,D3,Q5,iButton,0,2022-08-01T02:52:00Z,40.86666666666667
8/1/22,4:54:00,12.5,D3,Q5,iButton,0,2022-08-01T02:54:00Z,40.9
8/1/22,4:56:00,12.5,D3,Q5,iButton,0,2022-08-01T02:56:00Z,40.93333333333333
8/1/22,4:58:00,12.5,D3,Q5,iButton,0,2022-08-01T02:58:00Z,40.96666666666667
8/1/22,5:00:00,12.5,D3,Q5,iButton,0,2022-08-01T03:00:00Z,41
8/1/22,5:02:00,12.5,D3,Q5,iButton,0,2022-08-01T03:02:00Z,41.03333333333333
8/1/22,5:04:00,12.5,D3,Q5,iButton,0,2022-08-01T03:04:00Z,41.06666666666667
8/1/22,5:06:00,12.5,D3,Q5,iButton,0,2022-08-01T03:06:00Z,41.1
8/1/22,5:08:00,12.5,D3,Q5,iButton,0,2022-08-01T03:08:00Z,41.13333333333333
8/1/22,5:10:00,12.5,D3,Q5,iButton,0,2022-08-01T03:10:00Z,41.166666666666664
8/1/22,5:12:00,12.5,D3,Q5,iButton,0,2022-08-01T03:12:00Z,41.2
8/1/22,5:14:00,12.5,D3,Q5,iButton,0,2022-08-01T03:14:00Z,41.233333333333334
8/1/22,5:16:00,12.5,D3,Q5,iButton,0,2022-08-01T03:16:00Z,41.266666666666666
8/1/22,5:18:00,12.5,D3,Q5,iButton,0,2022-08-01T03:18:00Z,41.3
8/1/22,5:20:00,12.5,D3,Q5,iButton,0,2022-08-01T03:20:00Z,41.333333333333336
8/1/22,5:22:00,12.5,D3,Q5,iButton,0,2022-08-01T03:22:00Z,41.36666666666667
8/1/22,5:24:00,12.5,D3,Q5,iButton,0,2022-08-01T03:24:00Z,41.4
8/1/22,5:26:00,12.5,D3,Q5,iButton,0,2022-08-01T03:26:00Z,41.43333333333333
8/1/22,5:28:00,12.5,D3,Q5,iButton,0,2022-08-01T03:28:00Z,41.46666666666667
8/1/22,5:30:00,12.5,D3,Q5,iButton,0,2022-08-01T03:30:00Z,41.5
8/1/22,5:32:00,12.5,D3,Q5,iButton,0,2022-08-01T03:32:00Z,41.53333333333333
8/1/22,5:34:00,12.5,D3,Q5,iButton,0,2022-08-01T03:34:00Z,41.56666666666667
8/1/22,5:36:00,12.5,D3,Q5,iButton,0,2022-08-01T03:36:00Z,41.6
8/1/22,5:38:00,12.5,D3,Q5,iButton,0,2022-08-01T03:38:00Z,41.63333333333333
8/1/22,5:40:00,12.5,D3,Q5,iButton,0,2022-08-01T03:40:00Z,41.666666666666664
8/1/22,5:42:00,12.5,D3,Q5,iButton,0,2022-08-01T03:42:00Z,41.7
8/1/22,5:44:00,12.5,D3,Q5,iButton,0,2022-08-01T03:44:00Z,41.733333333333334
8/1/22,5:46:00,12.5,D3,Q5,iButton,0,2022-08-01T03:46:00Z,41.766666666666666
8/1/22,5:48:00,12.5,D3,Q5,iButton,0,2022-08-01T03:48:00Z,41.8
8/1/22,5:50:00,12.5,D3,Q5,iButton,0,2022-08-01T03:50:00Z,41.833333333333336
8/1/22,5:52:00,12.5,D3,Q5,iButton,0,2022-08-01T03:52:00Z,41.86666666666667
8/1/22,5:54:00,12.5,D3,Q5,iButton,0,2022-08-01T03:54:00Z,41.9
8/1/22,5:56:00,12.5,D3,Q5,iButton,0,2022-08-01T03:56:00Z,41.93333333333333
8/1/22,5:58:00,12.5,D3,Q5,iButton,0,2022-08-01T03:58:00Z,41.96666666666667
8/1/22,6:00:00,12.5,D3,Q5,iButton,0,2022-08-01T04:00:00Z,42
8/1/22,6:02:00,12.5,D3,Q5,iButton,0,2022-08-01T04:02:00Z,42.03333333333333
8/1/22,6:04:00,12.5,D3,Q5,iButton,0,2022-08-01T04:04:00Z,42.06666666666667
8/1/22,6:06:00,12.5,D3,Q5,iButton,0,2022-08-01T04:06:00Z,42.1
8/1/22,6:08:00,12.5,D3,Q5,iButton,0,2022-08-01T04:08:00Z,42.13333333333333
8/1/22,6:10:00,12.5,D3,Q5,iButton,0,2022-08-01T04:10:00Z,42.166666666666664
8/1/22,6:12:00,12.5,D3,Q5,iButton,0,2022-08-01T04:12:00Z,42.2
8/1/22,6:14:00,12.5,D3,Q5,iButton,0,2022-08-01T04:14:00Z,42.233333333333334
8/1/22,6:16:00,12.5,D3,Q5,iButton,0,2022-08-01T04:16:00Z,42.266666666666666
8/1/22,6:18:00,12.5,D3,Q5,iButton,0,2022-08-01T04:18:00Z,42.3
8/1/22,6:20:00,12.5,D3,Q5,iButton,0,2022-08-01T04:20:00Z,42.333333333333336
8/1/22,6:22:00,12,D3,Q5,iButton,0,2022-08-01T04:22:00Z,42.36666666666667
8/1/22,6:24:00,12,D3,Q5,iButton,0,2022-08-01T04:24:00Z,42.4
8/1/22,6:26:00,12,D3,Q5,iButton,0,2022-08-01T04:26:00Z,42.43333333333333
8/1/22,6:28:00,12,D3,Q5,iButton,0,2022-08-01T04:28:00Z,42.46666666666667
8/1/22,6:30:00,12,D3,Q5,iButton,0,2022-08-01T04:30:00Z,42.5
8/1/22,6:32:00,12,D3,Q5,iButton,0,2022-08-01T04:32:00Z,42.53333333333333
8/1/22,6:34:00,12,D3,Q5,iButton,0,2022-08-01T04:34:00Z,42.56666666666667
7/30/22,12:00:00,26,D3,Q7,iButton,5,2022-07-30T10:00:00Z,0
7/30/22,12:02:00,26,D3,Q7,iButton,5,2022-07-30T10:02:00Z,0.03333333333333333
7/30/22,12:04:00,26,D3,Q7,iButton,5,2022-07-30T10:04:00Z,0.06666666666666667
7/30/22,12:06:00,26.5,D3,Q7,iButton,5,2022-07-30T10:06:00Z,0.1
7/30/22,12:08:00,26.5,D3,Q7,iButton,5,2022-07-30T10:08:00Z,0.13333333333333333
7/30/22,12:10:00,26.5,D3,Q7,iButton,5,2022-07-30T10:10:00Z,0.16666666666666666
7/30/22,12:12:00,26.5,D3,Q7,iButton,5,2022-07-30T10:12:00Z,0.2
7/30/22,12:14:00,26.5,D3,Q7,iButton,5,2022-07-30T10:14:00Z,0.23333333333333334
7/30/22,12:16:00,26,D3,Q7,iButton,5,2022-07-30T10:16:00Z,0.26666666666666666
7/30/22,12:18:00,25.5,D3,Q7,iButton,5,2022-07-30T10:18:00Z,0.3
7/30/22,12:20:00,25.5,D3,Q7,iButton,5,2022-07-30T10:20:00Z,0.3333333333333333
7/30/22,12:22:00,25,D3,Q7,iButton,5,2022-07-30T10:22:00Z,0.36666666666666664
7/30/22,12:24:00,25,D3,Q7,iButton,5,2022-07-30T10:24:00Z,0.4
7/30/22,12:26:00,25,D3,Q7,iButton,5,2022-07-30T10:26:00Z,0.43333333333333335
7/30/22,12:28:00,25,D3,Q7,iButton,5,2022-07-30T10:28:00Z,0.4666666666666667
7/30/22,12:30:00,24.5,D3,Q7,iButton,5,2022-07-30T10:30:00Z,0.5
7/30/22,12:32:00,24.5,D3,Q7,iButton,5,2022-07-30T10:32:00Z,0.5333333333333333
7/30/22,12:34:00,24.5,D3,Q7,iButton,5,2022-07-30T10:34:00Z,0.5666666666666667
7/30/22,12:36:00,24.5,D3,Q7,iButton,5,2022-07-30T10:36:00Z,0.6
7/30/22,12:38:00,24.5,D3,Q7,iButton,5,2022-07-30T10:38:00Z,0.6333333333333333
7/30/22,12:40:00,24.5,D3,Q7,iButton,5,2022-07-30T10:40:00Z,0.6666666666666666
7/30/22,12:42:00,24.5,D3,Q7,iButton,5,2022-07-30T10:42:00Z,0.7
7/30/22,12:44:00,24.5,D3,Q7,iButton,5,2022-07-30T10:44:00Z,0.7333333333333333
7/30/22,12:46:00,24.5,D3,Q7,iButton,5,2022-07-30T10:46:00Z,0.7666666666666667
7/30/22,12:48:00,24.5,D3,Q7,iButton,5,2022-07-30T10:48:00Z,0.8
7/30/22,12:50:00,24.5,D3,Q7,iButton,5,2022-07-30T10:50:00Z,0.8333333333333334
7/30/22,12:52:00,24.5,D3,Q7,iButton,5,2022-07-30T10:52:00Z,0.8666666666666667
7/30/22,12:54:00,24.5,D3,Q7,iButton,5,2022-07-30T10:54:00Z,0.9
7/30/22,12:56:00,25,D3,Q7,iButton,5,2022-07-30T10:56:00Z,0.9333333333333333
7/30/22,12:58:00,25,D3,Q7,iButton,5,2022-07-30T10:58:00Z,0.9666666666666667
7/30/22,13:00:00,25,D3,Q7,iButton,5,2022-07-30T11:00:00Z,1
7/30/22,13:02:00,25,D3,Q7,iButton,5,2022-07-30T11:02:00Z,1.0333333333333334
7/30/22,13:04:00,25.5,D3,Q7,iButton,5,2022-07-30T11:04:00Z,1.0666666666666667
7/30/22,13:06:00,25.5,D3,Q7,iButton,5,2022-07-30T11:06:00Z,1.1
7/30/22,13:08:00,25.5,D3,Q7,iButton,5,2022-07-30T11:08:00Z,1.1333333333333333
7/30/22,13:10:00,25.5,D3,Q7,iButton,5,2022-07-30T11:10:00Z,1.1666666666666667
7/30/22,13:12:00,25.5,D3,Q7,iButton,5,2022-07-30T11:12:00Z,1.2
7/30/22,13:14:00,25.5,D3,Q7,iButton,5,2022-07-30T11:14:00Z,1.2333333333333334
7/30/22,13:16:00,25.5,D3,Q7,iButton,5,2022-07-30T11:16:00Z,1.2666666666666666
7/30/22,13:18:00,25.5,D3,Q7,iButton,5,2022-07-30T11:18:00Z,1.3
7/30/22,13:20:00,25.5,D3,Q7,iButton,5,2022-07-30T11:20:00Z,1.3333333333333333
7/30/22,13:22:00,25.5,D3,Q7,iButton,5,2022-07-30T11:22:00Z,1.3666666666666667
7/30/22,13:24:00,26,D3,Q7,iButton,5,2022-07-30T11:24:00Z,1.4
7/30/22,13:26:00,26,D3,Q7,iButton,5,2022-07-30T11:26:00Z,1.4333333333333333
7/30/22,13:28:00,26,D3,Q7,iButton,5,2022-07-30T11:28:00Z,1.4666666666666666
7/30/22,13:30:00,26,D3,Q7,iButton,5,2022-07-30T11:30:00Z,1.5
7/30/22,13:32:00,26,D3,Q7,iButton,5,2022-07-30T11:32:00Z,1.5333333333333334
7/30/22,13:34:00,26.5,D3,Q7,iButton,5,2022-07-30T11:34:00Z,1.5666666666666667
7/30/22,13:36:00,26.5,D3,Q7,iButton,5,2022-07-30T11:36:00Z,1.6
7/30/22,13:38:00,26.5,D3,Q7,iButton,5,2022-07-30T11:38:00Z,1.6333333333333333
7/30/22,13:40:00,26,D3,Q7,iButton,5,2022-07-30T11:40:00Z,1.6666666666666667
7/30/22,13:42:00,26,D3,Q7,iButton,5,2022-07-30T11:42:00Z,1.7
7/30/22,13:44:00,26,D3,Q7,iButton,5,2022-07-30T11:44:00Z,1.7333333333333334
7/30/22,13:46:00,26.5,D3,Q7,iButton,5,2022-07-30T11:46:00Z,1.7666666666666666
7/30/22,13:48:00,26.5,D3,Q7,iButton,5,2022-07-30T11:48:00Z,1.8
7/30/22,13:50:00,26.5,D3,Q7,iButton,5,2022-07-30T11:50:00Z,1.8333333333333333
7/30/22,13:52:00,26.5,D3,Q7,iButton,5,2022-07-30T11:52:00Z,1.8666666666666667
7/30/22,13:54:00,26.5,D3,Q7,iButton,5,2022-07-30T11:54:00Z,1.9
7/30/22,13:56:00,26.5,D3,Q7,iButton,5,2022-07-30T11:56:00Z,1.9333333333333333
7/30/22,13:58:00,26.5,D3,Q7,iButton,5,2022-07-30T11:58:00Z,1.9666666666666666
7/30/22,14:00:00,26.5,D3,Q7,iButton,5,2022-07-30T12:00:00Z,2
7/30/22,14:02:00,26,D3,Q7,iButton,5,2022-07-30T12:02:00Z,2.033333333333333
7/30/22,14:04:00,26,D3,Q7,iButton,5,2022-07-30T12:04:00Z,2.066666666666667
7/30/22,14:06:00,26,D3,Q7,iButton,5,2022-07-30T12:06:00Z,2.1
7/30/22,14:08:00,26,D3,Q7,iButton,5,2022-07-30T12:08:00Z,2.1333333333333333
7/30/22,14:10:00,26,D3,Q7,iButton,5,2022-07-30T12:10:00Z,2.1666666666666665
7/30/22,14:12:00,26,D3,Q7,iButton,5,2022-07-30T12:12:00Z,2.2
7/30/22,14:14:00,25.5,D3,Q7,iButton,5,2022-07-30T12:14:00Z,2.2333333333333334
7/30/22,14:16:00,25.5,D3,Q7,iButton,5,2022-07-30T12:16:00Z,2.2666666666666666
7/30/22,14:18:00,25.5,D3,Q7,iButton,5,2022-07-30T12:18:00Z,2.3
7/30/22,14:20:00,25.5,D3,Q7,iButton,5,2022-07-30T12:20:00Z,2.3333333333333335
7/30/22,14:22:00,25,D3,Q7,iButton,5,2022-07-30T12:22:00Z,2.3666666666666667
7/30/22,14:24:00,25,D3,Q7,iButton,5,2022-07-30T12:24:00Z,2.4
7/30/22,14:26:00,25,D3,Q7,iButton,5,2022-07-30T12:26:00Z,2.433333333333333
7/30/22,14:28:00,25,D3,Q7,iButton,5,2022-07-30T12:28:00Z,2.466666666666667
7/30/22,14:30:00,25,D3,Q7,iButton,5,2022-07-30T12:30:00Z,2.5
7/30/22,14:32:00,25,D3,Q7,iButton,5,2022-07-30T12:32:00Z,2.533333333333333
7/30/22,14:34:00,25.5,D3,Q7,iButton,5,2022-07-30T12:34:00Z,2.566666666666667
7/30/22,14:36:00,25.5,D3,Q7,iButton,5,2022-07-30T12:36:00Z,2.6
7/30/22,14:38:00,25,D3,Q7,iButton,5,2022-07-30T12:38:00Z,2.6333333333333333
7/30/22,14:40:00,25,D3,Q7,iButton,5,2022-07-30T12:40:00Z,2.6666666666666665
7/30/22,14:42:00,25,D3,Q7,iButton,5,2022-07-30T12:42:00Z,2.7
7/30/22,14:44:00,25,D3,Q7,iButton,5,2022-07-30T12:44:00Z,2.7333333333333334
7/30/22,14:46:00,25,D3,Q7,iButton,5,2022-07-30T12:46:00Z,2.7666666666666666
7/30/22,14:48:00,25,D3,Q7,iButton,5,2022-07-30T12:48:00Z,2.8
7/30/22,14:50:00,25,D3,Q7,iButton,5,2022-07-30T12:50:00Z,2.8333333333333335
7/30/22,14:52:00,25,D3,Q7,iButton,5,2022-07-30T12:52:00Z,2.8666666666666667
7/30/22,14:54:00,25,D3,Q7,iButton,5,2022-07-30T12:54:00Z,2.9
7/30/22,14:56:00,25,D3,Q7,iButton,5,2022-07-30T12:56:00Z,2.933333333333333
7/30/22,14:58:00,24.5,D3,Q7,iButton,5,2022-07-30T12:58:00Z,2.966666666666667
7/30/22,15:00:00,25,D3,Q7,iButton,5,2022-07-30T13:00:00Z,3
7/30/22,15:02:00,25,D3,Q7,iButton,5,2022-07-30T13:02:00Z,3.033333333333333
7/30/22,15:04:00,24.5,D3,Q7,iButton,5,2022-07-30T13:04:00Z,3.066666666666667
7/30/22,15:06:00,24.5,D3,Q7,iButton,5,2022-07-30T13:06:00Z,3.1
7/30/22,15:08:00,24.5,D3,Q7,iButton,5,2022-07-30T13:08:00Z,3.1333333333333333
7/30/22,15:10:00,24.5,D3,Q7,iButton,5,2022-07-30T13:10:00Z,3.1666666666666665
7/30/22,15:12:00,24.5,D3,Q7,iButton,5,2022-07-30T13:12:00Z,3.2
7/30/22,15:14:00,24.5,D3,Q7,iButton,5,2022-07-30T13:14:00Z,3.2333333333333334
7/30/22,15:16:00,24.5,D3,Q7,iButton,5,2022-07-30T13:16:00Z,3.2666666666666666
7/30/22,15:18:00,24.5,D3,Q7,iButton,5,2022-07-30T13:18:00Z,3.3
7/30/22,15:20:00,24.5,D3,Q7,iButton,5,2022-07-30T13:20:00Z,3.3333333333333335
7/30/22,15:22:00,24.5,D3,Q7,iButton,5,2022-07-30T13:22:00Z,3.3666666666666667
7/30/22,15:24:00,24.5,D3,Q7,iButton,5,2022-07-30T13:24:00Z,3.4
7/30/22,15:26:00,24.5,D3,Q7,iButton,5,2022-07-30T13:26:00Z,3.433333333333333
7/30/22,15:28:00,24.5,D3,Q7,iButton,5,2022-07-30T13:28:00Z,3.466666666666667
7/30/22,15:30:00,24.5,D3,Q7,iButton,5,2022-07-30T13:30:00Z,3.5
