,date,time,unit,temperature,condition,species,quadrat,loggertype,datetime
60206,7/24/22,8:43:00,C,16.5,G,SS,Q6,iButton,7/24/22 8:43
60207,7/24/22,8:45:00,C,16.5,G,SS,Q6,iButton,7/24/22 8:45
60208,7/24/22,8:47:00,C,17,G,SS,Q6,iButton,7/24/22 8:47
60209,7/24/22,8:49:00,C,17,G,SS,Q6,iButton,7/24/22 8:49
60210,7/24/22,8:51:00,C,17,G,SS,Q6,iButton,7/24/22 8:51
60211,7/24/22,8:53:00,C,17.5,G,SS,Q6,iButton,7/24/22 8:53
60212,7/24/22,8:55:00,C,17.5,G,SS,Q6,iButton,7/24/22 8:55
60213,7/24/22,8:57:00,C,17.5,G,SS,Q6,iButton,7/24/22 8:57
60214,7/24/22,8:59:00,C,18,G,SS,Q6,iButton,7/24/22 8:59
60215,7/24/22,9:01:00,C,18,G,SS,Q6,iButton,7/24/22 9:01
60216,7/24/22,9:03:00,C,18,G,SS,Q6,iButton,7/24/22 9:03
60217,7/24/22,9:05:00,C,18.5,G,SS,Q6,iButton,7/24/22 9:05
60218,7/24/22,9:07:00,C,18.5,G,SS,Q6,iButton,7/24/22 9:07
60219,7/24/22,9:09:00,C,19,G,SS,Q6,iButton,7/24/22 9:09
60220,7/24/22,9:11:00,C,19,G,SS,Q6,iButton,7/24/22 9:11
60221,7/24/22,9:13:00,C,19,G,SS,Q6,iButton,7/24/22 9:13
60222,7/24/22,9:15:00,C,19.5,G,SS,Q6,iButton,7/24/22 9:15
60223,7/24/22,9:17:00,C,19.5,G,SS,Q6,iButton,7/24/22 9:17
60224,7/24/22,9:19:00,C,20,G,SS,Q6,iButton,7/24/22 9:19
60225,7/24/22,9:21:00,C,20,G,SS,Q6,iButton,7/24/22 9:21
60226,7/24/22,9:23:00,C,20.5,G,SS,Q6,iButton,7/24/22 9:23
60227,7/24/22,9:25:00,C,20.5,G,SS,Q6,iButton,7/24/22 9:25
60228,7/24/22,9:27:00,C,20.5,G,SS,Q6,iButton,7/24/22 9:27
60229,7/24/22,9:29:00,C,21,G,SS,Q6,iButton,7/24/22 9:29
60230,7/24/22,9:31:00,C,21.5,G,SS,Q6,iButton,7/24/22 9:31
60231,7/24/22,9:33:00,C,21.5,G,SS,Q6,iButton,7/24/22 9:33
60232,7/24/22,9:35:00,C,22,G,SS,Q6,iButton,7/24/22 9:35
60233,7/24/22,9:37:00,C,22.5,G,SS,Q6,iButton,7/24/22 9:37
60234,7/24/22,9:39:00,C,22.5,G,SS,Q6,iButton,7/24/22 9:39
60235,7/24/22,9:41:00,C,23,G,SS,Q6,iButton,7/24/22 9:41
60236,7/24/22,9:43:00,C,23,G,SS,Q6,iButton,7/24/22 9:43
60237,7/24/22,9:45:00,C,23.5,G,SS,Q6,iButton,7/24/22 9:45
60238,7/24/22,9:47:00,C,23.5,G,SS,Q6,iButton,7/24/22 9:47
60239,7/24/22,9:49:00,C,24,G,SS,Q6,iButton,7/24/22 9:49
60240,7/24/22,9:51:00,C,24,G,SS,Q6,iButton,7/24/22 9:51
60241,7/24/22,9:53:00,C,24.5,G,SS,Q6,iButton,7/24/22 9:53
60242,7/24/22,9:55:00,C,24.5,G,SS,Q6,iButton,7/24/22 9:55
60243,7/24/22,9:57:00,C,25,G,SS,Q6,iButton,7/24/22 9:57
60244,7/24/22,9:59:00,C,25,G,SS,Q6,iButton,7/24/22 9:59
60245,7/24/22,10:01:00,C,25.5,G,SS,Q6,iButton,7/24/22 10:01
60246,7/24/22,10:03:00,C,25.5,G,SS,Q6,iButton,7/24/22 10:03
60247,7/24/22,10:05:00,C,26,G,SS,Q6,iButton,7/24/22 10:05
60248,7/24/22,10:07:00,C,26,G,SS,Q6,iButton,7/24/22 10:07
60249,7/24/22,10:09:00,C,26.5,G,SS,Q6,iButton,7/24/22 10:09
60250,7/24/22,10:11:00,C,26.5,G,SS,Q6,iButton,7/24/22 10:11
60251,7/24/22,10:13:00,C,26.5,G,SS,Q6,iButton,7/24/22 10:13
60252,7/24/22,10:15:00,C,27,G,SS,Q6,iButton,7/24/22 10:15
60253,7/24/22,10:17:00,C,27,G,SS,Q6,iButton,7/24/22 10:17
60254,7/24/22,10:19:00,C,27,G,SS,Q6,iButton,7/24/22 10:19
60255,7/24/22,10:21:00,C,27.5,G,SS,Q6,iButton,7/24/22 10:21
60256,7/24/22,10:23:00,C,27.5,G,SS,Q6,iButton,7/24/22 10:23
60257,7/24/22,10:25:00,C,27.5,G,SS,Q6,iButton,7/24/22 10:25
60258,7/24/22,10:27:00,C,28,G,SS,Q6,iButton,7/24/22 10:27
60259,7/24/22,10:29:00,C,28,G,SS,Q6,iButton,7/24/22 10:29
60260,7/24/22,10:31:00,C,28,G,SS,Q6,iButton,7/24/22 10:31
60261,7/24/22,10:33:00,C,28.5,G,SS,Q6,iButton,7/24/22 10:33
60262,7/24/22,10:35:00,C,28.5,G,SS,Q6,iButton,7/24/22 10:35
60263,7/24/22,10:37:00,C,28.5,G,SS,Q6,iButton,7/24/22 10:37
60264,7/24/22,10:39:00,C,28.5,G,SS,Q6,iButton,7/24/22 10:39
60265,7/24/22,10:41:00,C,29,G,SS,Q6,iButton,7/24/22 10:41
60266,7/24/22,10:43:00,C,29,G,SS,Q6,iButton,7/24/22 10:43
60267,7/24/22,10:45:00,C,29,G,SS,Q6,iButton,7/24/22 10:45
60268,7/24/22,10:47:00,C,29,G,SS,Q6,iButton,7/24/22 10:47
60269,7/24/22,10:49:00,C,29.5,G,SS,Q6,iButton,7/24/22 10:49
60270,7/24/22,10:51:00,C,29.5,G,SS,Q6,iButton,7/24/22 10:51
60271,7/24/22,10:53:00,C,30,G,SS,Q6,iButton,7/24/22 10:53
60272,7/24/22,10:55:00,C,30,G,SS,Q6,iButton,7/24/22 10:55
60273,7/24/22,10:57:00,C,30,G,SS,Q6,iButton,7/24/22 10:57
60274,7/24/22,10:59:00,C,30.5,G,SS,Q6,iButton,7/24/22 10:59
60275,7/24/22,11:01:00,C,30.5,G,SS,Q6,iButton,7/24/22 11:01
60276,7/24/22,11:03:00,C,31,G,SS,Q6,iButton,7/24/22 11:03
60277,7/24/22,11:05:00,C,28.5,G,SS,Q6,iButton,7/24/22 11:05
60278,7/24/22,11:07:00,C,26,G,SS,Q6,iButton,7/24/22 11:07
60279,7/24/22,11:09:00,C,25,G,SS,Q6,iButton,7/24/22 11:09
60280,7/24/22,11:11:00,C,25,G,SS,Q6,iButton,7/24/22 11:11
60281,7/24/22,11:13:00,C,24,G,SS,Q6,iButton,7/24/22 11:13
60282,7/24/22,11:15:00,C,24,G,SS,Q6,iButton,7/24/22 11:15
60283,7/24/22,11:17:00,C,24,G,SS,Q6,iButton,7/24/22 11:17
60284,7/24/22,11:19:00,C,24,G,SS,Q6,iButton,7/24/22 11:19
60285,7/24/22,11:21:00,C,24,G,SS,Q6,iButton,7/24/22 11:21
60286,7/24/22,11:23:00,C,24,G,SS,Q6,iButton,7/24/22 11:23
60287,7/24/22,11:25:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:25
60288,7/24/22,11:27:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:27
60289,7/24/22,11:29:00,C,24,G,SS,Q6,iButton,7/24/22 11:29
60290,7/24/22,11:31:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:31
60291,7/24/22,11:33:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:33
60292,7/24/22,11:35:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:35
60293,7/24/22,11:37:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:37
60294,7/24/22,11:39:00,C,23,G,SS,Q6,iButton,7/24/22 11:39
60295,7/24/22,11:41:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:41
60296,7/24/22,11:43:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:43
60297,7/24/22,11:45:00,C,24,G,SS,Q6,iButton,7/24/22 11:45
60298,7/24/22,11:47:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:47
60299,7/24/22,11:49:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:49
60300,7/24/22,11:51:00,C,23.5,G,SS,Q6,iButton,7/24/22 11:51
60301,7/24/22,11:53:00,C,24,G,SS,Q6,iButton,7/24/22 11:53
60302,7/24/22,11:55:00,C,24.5,G,SS,Q6,iButton,7/24/22 11:55
60303,7/24/22,11:57:00,C,24.5,G,SS,Q6,iButton,7/24/22 11:57
60304,7/24/22,11:59:00,C,24.5,G,SS,Q6,iButton,7/24/22 11:59
60305,7/24/22,12:01:00,C,25,G,SS,Q6,iButton,7/24/22 12:01
60306,7/24/22,12:03:00,C,25,G,SS,Q6,iButton,7/24/22 12:03
60307,7/24/22,12:05:00,C,25,G,SS,Q6,iButton,7/24/22 12:05
60308,7/24/22,12:07:00,C,25,G,SS,Q6,iButton,7/24/22 12:07
60309,7/24/22,12:09:00,C,25,G,SS,Q6,iButton,7/24/22 12:09
60310,7/24/22,12:11:00,C,25,G,SS,Q6,iButton,7/24/22 12:11
60311,7/24/22,12:13:00,C,25,G,SS,Q6,iButton,7/24/22 12:13
60312,7/24/22,12:15:00,C,25,G,SS,Q6,iButton,7/24/22 12:15
60313,7/24/22,12:17:00,C,25,G,SS,Q6,iButton,7/24/22 12:17
60314,7/24/22,12:19:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:19
60315,7/24/22,12:21:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:21
60316,7/24/22,12:23:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:23
60317,7/24/22,12:25:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:25
60318,7/24/22,12:27:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:27
60319,7/24/22,12:29:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:29
60320,7/24/22,12:31:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:31
60321,7/24/22,12:33:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:33
60322,7/24/22,12:35:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:35
60323,7/24/22,12:37:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:37
60324,7/24/22,12:39:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:39
60325,7/24/22,12:41:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:41
60326,7/24/22,12:43:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:43
60327,7/24/22,12:45:00,C,26,G,SS,Q6,iButton,7/24/22 12:45
60328,7/24/22,12:47:00,C,26,G,SS,Q6,iButton,7/24/22 12:47
60329,7/24/22,12:49:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:49
60330,7/24/22,12:51:00,C,25.5,G,SS,Q6,iButton,7/24/22 12:51
60331,7/24/22,12:53:00,C,26,G,SS,Q6,iButton,7/24/22 12:53
60332,7/24/22,12:55:00,C,26,G,SS,Q6,iButton,7/24/22 12:55
60333,7/24/22,12:57:00,C,26,G,SS,Q6,iButton,7/24/22 12:57
60334,7/24/22,12:59:00,C,26,G,SS,Q6,iButton,7/24/22 12:59
60335,7/24/22,13:01:00,C,26,G,SS,Q6,iButton,7/24/22 13:01
60336,7/24/22,13:03:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:03
60337,7/24/22,13:05:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:05
60338,7/24/22,13:07:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:07
60339,7/24/22,13:09:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:09
60340,7/24/22,13:11:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:11
60341,7/24/22,13:13:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:13
60342,7/24/22,13:15:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:15
60343,7/24/22,13:17:00,C,27,G,SS,Q6,iButton,7/24/22 13:17
60344,7/24/22,13:19:00,C,27,G,SS,Q6,iButton,7/24/22 13:19
60345,7/24/22,13:21:00,C,26.5,G,SS,Q6,iButton,7/24/22 13:21
60346,7/24/22,13:23:00,C,27,G,SS,Q6,iButton,7/24/22 13:23
60347,7/24/22,13:25:00,C,27,G,SS,Q6,iButton,7/24/22 13:25
60348,7/24/22,13:27:00,C,27,G,SS,Q6,iButton,7/24/22 13:27
60349,7/24/22,13:29:00,C,27,G,SS,Q6,iButton,7/24/22 13:29
60350,7/24/22,13:31:00,C,27.5,G,SS,Q6,iButton,7/24/22 13:31
60351,7/24/22,13:33:00,C,27.5,G,SS,Q6,iButton,7/24/22 13:33
60352,7/24/22,13:35:00,C,27.5,G,SS,Q6,iButton,7/24/22 13:35
60353,7/24/22,13:37:00,C,27.5,G,SS,Q6,iButton,7/24/22 13:37
60354,7/24/22,13:39:00,C,28,G,SS,Q6,iButton,7/24/22 13:39
60355,7/24/22,13:41:00,C,28,G,SS,Q6,iButton,7/24/22 13:41
60356,7/24/22,13:43:00,C,28,G,SS,Q6,iButton,7/24/22 13:43
60357,7/24/22,13:45:00,C,28,G,SS,Q6,iButton,7/24/22 13:45
60358,7/24/22,13:47:00,C,28,G,SS,Q6,iButton,7/24/22 13:47
60359,7/24/22,13:49:00,C,28,G,SS,Q6,iButton,7/24/22 13:49
60360,7/24/22,13:51:00,C,28,G,SS,Q6,iButton,7/24/22 13:51
60361,7/24/22,13:53:00,C,28,G,SS,Q6,iButton,7/24/22 13:53
60362,7/24/22,13:55:00,C,28,G,SS,Q6,iButton,7/24/22 13:55
60363,7/24/22,13:57:00,C,28.5,G,SS,Q6,iButton,7/24/22 13:57
60364,7/24/22,13:59:00,C,28,G,SS,Q6,iButton,7/24/22 13:59
60365,7/24/22,14:01:00,C,28,G,SS,Q6,iButton,7/24/22 14:01
60366,7/24/22,14:03:00,C,28,G,SS,Q6,iButton,7/24/22 14:03
60367,7/24/22,14:05:00,C,28,G,SS,Q6,iButton,7/24/22 14:05
60368,7/24/22,14:07:00,C,28,G,SS,Q6,iButton,7/24/22 14:07
60369,7/24/22,14:09:00,C,28,G,SS,Q6,iButton,7/24/22 14:09
60370,7/24/22,14:11:00,C,28,G,SS,Q6,iButton,7/24/22 14:11
60371,7/24/22,14:13:00,C,28,G,SS,Q6,iButton,7/24/22 14:13
60372,7/24/22,14:15:00,C,28,G,SS,Q6,iButton,7/24/22 14:15
60373,7/24/22,14:17:00,C,28,G,SS,Q6,iButton,7/24/22 14:17
60374,7/24/22,14:19:00,C,28,G,SS,Q6,iButton,7/24/22 14:19
60375,7/24/22,14:21:00,C,28,G,SS,Q6,iButton,7/24/22 14:21
60376,7/24/22,14:23:00,C,28,G,SS,Q6,iButton,7/24/22 14:23
60377,7/24/22,14:25:00,C,28,G,SS,Q6,iButton,7/24/22 14:25
60378,7/24/22,14:27:00,C,28,G,SS,Q6,iButton,7/24/22 14:27
60379,7/24/22,14:29:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:29
60380,7/24/22,14:31:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:31
60381,7/24/22,14:33:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:33
60382,7/24/22,14:35:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:35
60383,7/24/22,14:37:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:37
60384,7/24/22,14:39:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:39
60385,7/24/22,14:41:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:41
60386,7/24/22,14:43:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:43
60387,7/24/22,14:45:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:45
60388,7/24/22,14:47:00,C,28.5,G,SS,Q6,iButton,7/24/22 14:47
60389,7/24/22,14:49:00,C,29,G,SS,Q6,iButton,7/24/22 14:49
60390,7/24/22,14:51:00,C,29,G,SS,Q6,iButton,7/24/22 14:51
60391,7/24/22,14:53:00,C,29,G,SS,Q6,iButton,7/24/22 14:53
60392,7/24/22,14:55:00,C,29,G,SS,Q6,iButton,7/24/22 14:55
60393,7/24/22,14:57:00,C,29,G,SS,Q6,iButton,7/24/22 14:57
60394,7/24/22,14:59:00,C,29,G,SS,Q6,iButton,7/24/22 14:59
60395,7/24/22,15:01:00,C,29,G,SS,Q6,iButton,7/24/22 15:01
60396,7/24/22,15:03:00,C,29,G,SS,Q6,iButton,7/24/22 15:03
60397,7/24/22,15:05:00,C,29,G,SS,Q6,iButton,7/24/22 15:05
60398,7/24/22,15:07:00,C,29,G,SS,Q6,iButton,7/24/22 15:07
60399,7/24/22,15:09:00,C,29,G,SS,Q6,iButton,7/24/22 15:09
60400,7/24/22,15:11:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:11
60401,7/24/22,15:13:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:13
60402,7/24/22,15:15:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:15
60403,7/24/22,15:17:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:17
60404,7/24/22,15:19:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:19
60405,7/24/22,15:21:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:21
60406,7/24/22,15:23:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:23
60407,7/24/22,15:25:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:25
60408,7/24/22,15:27:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:27
60409,7/24/22,15:29:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:29
60410,7/24/22,15:31:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:31
60411,7/24/22,15:33:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:33
60412,7/24/22,15:35:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:35
60413,7/24/22,15:37:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:37
60414,7/24/22,15:39:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:39
60415,7/24/22,15:41:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:41
60416,7/24/22,15:43:00,C,30,G,SS,Q6,iButton,7/24/22 15:43
60417,7/24/22,15:45:00,C,30,G,SS,Q6,iButton,7/24/22 15:45
60418,7/24/22,15:47:00,C,30,G,SS,Q6,iButton,7/24/22 15:47
60419,7/24/22,15:49:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:49
60420,7/24/22,15:51:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:51
60421,7/24/22,15:53:00,C,30,G,SS,Q6,iButton,7/24/22 15:53
60422,7/24/22,15:55:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:55
60423,7/24/22,15:57:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:57
60424,7/24/22,15:59:00,C,29.5,G,SS,Q6,iButton,7/24/22 15:59
60425,7/24/22,16:01:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:01
60426,7/24/22,16:03:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:03
60427,7/24/22,16:05:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:05
60428,7/24/22,16:07:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:07
60429,7/24/22,16:09:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:09
60430,7/24/22,16:11:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:11
60431,7/24/22,16:13:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:13
60432,7/24/22,16:15:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:15
60433,7/24/22,16:17:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:17
60434,7/24/22,16:19:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:19
60435,7/24/22,16:21:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:21
60436,7/24/22,16:23:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:23
60437,7/24/22,16:25:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:25
60438,7/24/22,16:27:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:27
60439,7/24/22,16:29:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:29
60440,7/24/22,16:31:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:31
60441,7/24/22,16:33:00,C,29.5,G,SS,Q6,iButton,7/24/22 16:33
60442,7/24/22,16:35:00,C,29,G,SS,Q6,iButton,7/24/22 16:35
60443,7/24/22,16:37:00,C,29,G,SS,Q6,iButton,7/24/22 16:37
60444,7/24/22,16:39:00,C,29,G,SS,Q6,iButton,7/24/22 16:39
60445,7/24/22,16:41:00,C,29,G,SS,Q6,iButton,7/24/22 16:41
60446,7/24/22,16:43:00,C,29,G,SS,Q6,iButton,7/24/22 16:43
60447,7/24/22,16:45:00,C,29,G,SS,Q6,iButton,7/24/22 16:45
60448,7/24/22,16:47:00,C,29,G,SS,Q6,iButton,7/24/22 16:47
60449,7/24/22,16:49:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:49
60450,7/24/22,16:51:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:51
60451,7/24/22,16:53:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:53
60452,7/24/22,16:55:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:55
60453,7/24/22,16:57:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:57
60454,7/24/22,16:59:00,C,28.5,G,SS,Q6,iButton,7/24/22 16:59
60455,7/24/22,17:01:00,C,28.5,G,SS,Q6,iButton,7/24/22 17:01
60456,7/24/22,17:03:00,C,28,G,SS,Q6,iButton,7/24/22 17:03
60457,7/24/22,17:05:00,C,28,G,SS,Q6,iButton,7/24/22 17:05
60458,7/24/22,17:07:00,C,28,G,SS,Q6,iButton,7/24/22 17:07
60459,7/24/22,17:09:00,C,28,G,SS,Q6,iButton,7/24/22 17:09
60460,7/24/22,17:11:00,C,28,G,SS,Q6,iButton,7/24/22 17:11
60461,7/24/22,17:13:00,C,27.5,G,SS,Q6,iButton,7/24/22 17:13
60462,7/24/22,17:15:00,C,27.5,G,SS,Q6,iButton,7/24/22 17:15
60463,7/24/22,17:17:00,C,27.5,G,SS,Q6,iButton,7/24/22 17:17
60464,7/24/22,17:19:00,C,27.5,G,SS,Q6,iButton,7/24/22 17:19
60465,7/24/22,17:21:00,C,27.5,G,SS,Q6,iButton,7/24/22 17:21
60466,7/24/22,17:23:00,C,27,G,SS,Q6,iButton,7/24/22 17:23
60467,7/24/22,17:25:00,C,27,G,SS,Q6,iButton,7/24/22 17:25
60468,7/24/22,17:27:00,C,27,G,SS,Q6,iButton,7/24/22 17:27
60469,7/24/22,17:29:00,C,27,G,SS,Q6,iButton,7/24/22 17:29
60470,7/24/22,17:31:00,C,27,G,SS,Q6,iButton,7/24/22 17:31
60471,7/24/22,17:33:00,C,26.5,G,SS,Q6,iButton,7/24/22 17:33
60472,7/24/22,17:35:00,C,26.5,G,SS,Q6,iButton,7/24/22 17:35
60473,7/24/22,17:37:00,C,26.5,G,SS,Q6,iButton,7/24/22 17:37
60474,7/24/22,17:39:00,C,26.5,G,SS,Q6,iButton,7/24/22 17:39
60475,7/24/22,17:41:00,C,26.5,G,SS,Q6,iButton,7/24/22 17:41
60476,7/24/22,17:43:00,C,26,G,SS,Q6,iButton,7/24/22 17:43
60477,7/24/22,17:45:00,C,26,G,SS,Q6,iButton,7/24/22 17:45
60478,7/24/22,17:47:00,C,26,G,SS,Q6,iButton,7/24/22 17:47
60479,7/24/22,17:49:00,C,26,G,SS,Q6,iButton,7/24/22 17:49
60480,7/24/22,17:51:00,C,25.5,G,SS,Q6,iButton,7/24/22 17:51
60481,7/24/22,17:53:00,C,25.5,G,SS,Q6,iButton,7/24/22 17:53
60482,7/24/22,17:55:00,C,25.5,G,SS,Q6,iButton,7/24/22 17:55
60483,7/24/22,17:57:00,C,25.5,G,SS,Q6,iButton,7/24/22 17:57
60484,7/24/22,17:59:00,C,25,G,SS,Q6,iButton,7/24/22 17:59
60485,7/24/22,18:01:00,C,25,G,SS,Q6,iButton,7/24/22 18:01
60486,7/24/22,18:03:00,C,25,G,SS,Q6,iButton,7/24/22 18:03
60487,7/24/22,18:05:00,C,25,G,SS,Q6,iButton,7/24/22 18:05
60488,7/24/22,18:07:00,C,24.5,G,SS,Q6,iButton,7/24/22 18:07
60489,7/24/22,18:09:00,C,24.5,G,SS,Q6,iButton,7/24/22 18:09
60490,7/24/22,18:11:00,C,24.5,G,SS,Q6,iButton,7/24/22 18:11
60491,7/24/22,18:13:00,C,24,G,SS,Q6,iButton,7/24/22 18:13
60492,7/24/22,18:15:00,C,24,G,SS,Q6,iButton,7/24/22 18:15
60493,7/24/22,18:17:00,C,24,G,SS,Q6,iButton,7/24/22 18:17
60494,7/24/22,18:19:00,C,24,G,SS,Q6,iButton,7/24/22 18:19
60495,7/24/22,18:21:00,C,23.5,G,SS,Q6,iButton,7/24/22 18:21
60496,7/24/22,18:23:00,C,23.5,G,SS,Q6,iButton,7/24/22 18:23
60497,7/24/22,18:25:00,C,23.5,G,SS,Q6,iButton,7/24/22 18:25
60498,7/24/22,18:27:00,C,23.5,G,SS,Q6,iButton,7/24/22 18:27
60499,7/24/22,18:29:00,C,23.5,G,SS,Q6,iButton,7/24/22 18:29
60500,7/24/22,18:31:00,C,23,G,SS,Q6,iButton,7/24/22 18:31
60501,7/24/22,18:33:00,C,23,G,SS,Q6,iButton,7/24/22 18:33
60502,7/24/22,18:35:00,C,23,G,SS,Q6,iButton,7/24/22 18:35
60503,7/24/22,18:37:00,C,23,G,SS,Q6,iButton,7/24/22 18:37
60504,7/24/22,18:39:00,C,22.5,G,SS,Q6,iButton,7/24/22 18:39
60505,7/24/22,18:41:00,C,22.5,G,SS,Q6,iButton,7/24/22 18:41
60506,7/24/22,18:43:00,C,22.5,G,SS,Q6,iButton,7/24/22 18:43
60507,7/24/22,18:45:00,C,22.5,G,SS,Q6,iButton,7/24/22 18:45
60508,7/24/22,18:47:00,C,22.5,G,SS,Q6,iButton,7/24/22 18:47
60509,7/24/22,18:49:00,C,22,G,SS,Q6,iButton,7/24/22 18:49
60510,7/24/22,18:51:00,C,22,G,SS,Q6,iButton,7/24/22 18:51
60511,7/24/22,18:53:00,C,22,G,SS,Q6,iButton,7/24/22 18:53
60512,7/24/22,18:55:00,C,22,G,SS,Q6,iButton,7/24/22 18:55
60513,7/24/22,18:57:00,C,22,G,SS,Q6,iButton,7/24/22 18:57
60514,7/24/22,18:59:00,C,22,G,SS,Q6,iButton,7/24/22 18:59
60515,7/24/22,19:01:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:01
60516,7/24/22,19:03:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:03
60517,7/24/22,19:05:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:05
60518,7/24/22,19:07:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:07
60519,7/24/22,19:09:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:09
60520,7/24/22,19:11:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:11
60521,7/24/22,19:13:00,C,21.5,G,SS,Q6,iButton,7/24/22 19:13
60522,7/24/22,19:15:00,C,21,G,SS,Q6,iButton,7/24/22 19:15
60523,7/24/22,19:17:00,C,21,G,SS,Q6,iButton,7/24/22 19:17
60524,7/24/22,19:19:00,C,21,G,SS,Q6,iButton,7/24/22 19:19
60525,7/24/22,19:21:00,C,21,G,SS,Q6,iButton,7/24/22 19:21
60526,7/24/22,19:23:00,C,21,G,SS,Q6,iButton,7/24/22 19:23
60527,7/24/22,19:25:00,C,20.5,G,SS,Q6,iButton,7/24/22 19:25
60528,7/24/22,19:27:00,C,20.5,G,SS,Q6,iButton,7/24/22 19:27
60529,7/24/22,19:29:00,C,20.5,G,SS,Q6,iButton,7/24/22 19:29
